,Frequency_Hz,Amplitude,Phase_rad
112,55021.770391379534,8.09754103781146e-05,-0.3609820944523403
113,55030.979883407745,8.077754889915042e-05,-0.3553431693536402
114,55040.19091691205,8.140807792684139e-05,-0.3618202352254992
115,55049.40349215045,8.120400778970454e-05,-0.35514488207610545
116,55058.617609381006,8.087172516293645e-05,-0.35100580545024945
117,55067.8332688617,8.080820992742057e-05,-0.35866837977567323
118,55077.0504708509,8.060134374834871e-05,-0.35787833298980376
119,55086.26921560668,8.060144703945946e-05,-0.36226997053606186
120,55095.48950338725,8.049364243960929e-05,-0.35331164208024834
121,55104.7113344509,8.053153675347136e-05,-0.35491444315205406
122,55113.934709055924,8.102878908987504e-05,-0.36006843414142814
123,55123.15962746058,8.066197403886986e-05,-0.36265252964091294
124,55132.3860899235,8.069343965092329e-05,-0.3573577113059793
125,55141.61409670299,8.07156071104323e-05,-0.35942859871738664
126,55150.84364805756,8.107226509936603e-05,-0.3672070171518004
127,55160.07474424573,8.121652484069437e-05,-0.3647026091897748
128,55169.30738552607,8.040839283638838e-05,-0.35945466087516054
129,55178.54157215709,8.141955454339978e-05,-0.3600462778461157
130,55187.77730439766,8.085753468189086e-05,-0.3622111165425916
131,55197.014582506396,8.063711712097405e-05,-0.357353551925303
132,55206.25340674202,8.080752016426561e-05,-0.3585415260341332
133,55215.49377736333,8.104821883108928e-05,-0.35772352869707374
134,55224.735694629155,8.053527290304507e-05,-0.35307440254466027
135,55233.97915879827,8.070047816939499e-05,-0.35871644509558437
136,55243.224170129804,8.0889276931227e-05,-0.35751643395923666
137,55252.47072888262,8.113305220142207e-05,-0.3607752093028836
138,55261.71883531571,8.09311310400574e-05,-0.3619964433412697
139,55270.96848968814,8.033600151889418e-05,-0.36020778710655005
140,55280.21969225899,8.098117561333579e-05,-0.3568893588636395
141,55289.47244328728,8.113124443473156e-05,-0.3569663868258651
142,55298.726743032435,8.04965581453063e-05,-0.3562314741239547
143,55307.98259175355,8.136847616271781e-05,-0.36300860473395186
144,55317.23998970989,8.082915981921791e-05,-0.357567735478978
145,55326.498937160766,8.051112331759512e-05,-0.3587876654326243
146,55335.75943436554,8.116465979593868e-05,-0.3555643448020174
147,55345.02148158348,8.051048153480831e-05,-0.35902489294238854
148,55354.28507907426,7.997913894356976e-05,-0.35951782186166104
149,55363.55022709725,8.095191075566972e-05,-0.3634087327822912
150,55372.81692591198,8.093974778231946e-05,-0.36266094581377023
151,55382.08517577802,8.063954659858757e-05,-0.35187998159786704
152,55391.35497695497,8.035072638776214e-05,-0.36636861580264063
153,55400.6263297024,8.130792277702563e-05,-0.3587215198328031
154,55409.89923428021,8.11218992371545e-05,-0.3564288915913296
155,55419.17369094804,8.034118248753604e-05,-0.3576588402501279
156,55428.44969996568,8.135568911434704e-05,-0.36227489517934675
157,55437.72726159296,8.041102144196685e-05,-0.3623074451321304
158,55447.006376089754,8.10296932912717e-05,-0.358530031839576
159,55456.28704371587,8.109069036839757e-05,-0.3567474068357981
160,55465.569264731486,8.09366007355693e-05,-0.3613384466964776
161,55474.853039396505,8.166576677997224e-05,-0.35822033554389443
162,55484.13836797097,8.139186080002805e-05,-0.35838484659102543
163,55493.42525071497,8.074402256090258e-05,-0.35929608639173616
164,55502.71368788865,8.07384094998909e-05,-0.36297877950468377
165,55512.003679752066,8.08254641498031e-05,-0.3606329054809571
166,55521.29522656567,8.094248615424305e-05,-0.36795325417651253
167,55530.58832858962,8.054745742310711e-05,-0.35471627890118834
168,55539.882986084216,8.025868716135683e-05,-0.35985149695089547
169,55549.179199309816,8.109427029478409e-05,-0.362002498808003
170,55558.47696852682,8.03204287508779e-05,-0.3620256540511004
171,55567.77629399554,8.053181996312415e-05,-0.3566075207133084
172,55577.077175976716,8.088611177036309e-05,-0.3640792709971899
173,55586.37961473074,8.09219991509262e-05,-0.3592878436780524
174,55595.68361051818,8.120455206352688e-05,-0.359866727150338
175,55604.98916359966,8.108623895382744e-05,-0.35545446877654646
