,Frequency_Hz,Amplitude,Phase_rad
118,61156.19360245396,2.349660396489146e-05,0.1439872725557677
119,61166.08645839387,2.40360026720619e-05,-0.4164486372802721
120,61175.98091463949,2.266440259207535e-05,0.02644700134884205
121,61185.87697144945,2.2957768140118472e-05,-0.3224499662116111
122,61195.774629082785,2.163310841625986e-05,-0.006728446273669807
123,61205.673887798584,2.212980490399957e-05,-0.063511274425236
124,61215.574747855586,2.845474389832206e-05,-0.6104527927371023
125,61225.47720951308,2.532965344921148e-05,-0.13745059927233716
126,61235.3812730299,3.465301299884245e-05,0.4803162384789132
127,61245.28693866542,3.6180450669141277e-05,0.6316824942030749
128,61255.19420667855,3.2214912865781535e-05,0.40455487911911014
129,61265.10307732874,4.557357709661293e-05,0.6958301855090613
130,61275.01355087501,4.1167495414577154e-05,0.7040776994447453
131,61284.925627576886,4.195306587813435e-05,0.6961062712856457
132,61294.83930769345,3.2568179155928784e-05,0.5647549669683145
133,61304.75459148433,2.4876109031977346e-05,-0.1696696902628273
134,61314.671479208686,2.443631283531912e-05,-0.24248404327958578
135,61324.58997112624,2.3518448724608673e-05,-0.2176661434516108
136,61334.51006749622,2.6867430246365464e-05,0.021350975102607785
137,61344.43176857845,2.5644135526142836e-05,-0.423094637767139
138,61354.355074632236,2.7013154323378716e-05,-0.4403058497485999
139,61364.27998591734,2.7326973385187007e-05,0.05600264675282484
140,61374.20650269356,2.622233053646537e-05,-0.4796824235689979
141,61384.134625220344,2.524568563011411e-05,-0.26300366624833926
142,61394.064353757705,2.5476497588238833e-05,-0.2870570984048099
143,61403.995688565185,2.423856916851427e-05,-0.22158279873188824
144,61413.92862990287,2.342327554694022e-05,-0.09754432408774828
145,61423.863178030384,2.8587375345856578e-05,0.2716268441052012
146,61433.799333207906,2.485311538447168e-05,-0.31858928648600493
147,61443.737095695134,2.5185582416173165e-05,-0.40176005240106305
148,61453.67646575234,2.4086589817945443e-05,-0.1897672306635997
149,61463.617443639305,2.6609878972800505e-05,0.322080473365971
150,61473.56002961638,2.46441941261713e-05,-0.0038571179698281013
151,61483.50422394344,2.70284812963339e-05,0.12136709831060717
152,61493.45002688091,2.5041616808139364e-05,-0.4089899974964141
153,61503.39743868875,2.6038238805991004e-05,-0.4743752741482044
154,61513.34645962747,2.5369016541077878e-05,-0.4113135726694384
155,61523.29708995712,2.515221338938685e-05,-0.4272061285656771
156,61533.24932993829,2.4378267664121396e-05,-0.23806823306317865
157,61543.203179831115,2.488839456437851e-05,-0.06882377768207691
158,61553.158639896144,2.707367796375286e-05,-0.5341489021694334
159,61563.11571039397,2.5475008512268014e-05,0.08538671928549481
160,61573.07439158485,2.7432476325303437e-05,0.3200601815072203
161,61583.03468372959,2.9440171291181993e-05,0.3744364739756715
162,61592.99658708853,2.525511520477483e-05,-0.4632088489346376
163,61602.96010192256,2.4608059403794487e-05,0.08219559641157459
164,61612.9252284921,2.6011430386594977e-05,0.13945011768803722
165,61622.89196705814,2.593479831947599e-05,-0.15260977812578155
166,61632.86031788117,2.6866685409422134e-05,-0.38617762234386754
167,61642.83028122225,2.5321822710891895e-05,-0.29594967324871657
168,61652.80185734198,2.6362035376208774e-05,-0.35739959787127096
169,61662.77504650151,2.6255038235098778e-05,-0.4290121401493367
170,61672.74984896151,2.649947838774501e-05,-0.39555042708499505
171,61682.7262649832,2.6084253340494795e-05,-0.12569644122806695
172,61692.70429482735,2.5591435429550895e-05,0.017051267196757258
173,61702.683938755275,2.5758741912960906e-05,-0.28489248477310797
174,61712.66519702782,2.5601855010704067e-05,-0.24264180855324702
175,61722.648069906245,2.6297819395449155e-05,-0.1826903237977633
176,61732.632557651865,2.779909865965792e-05,-0.38778944890775136
177,61742.61866052566,2.9742231988399896e-05,-0.574511776798604
178,61752.606378789154,2.69686595805633e-05,-0.1503152486371319
179,61762.5957127034,2.6304707072731587e-05,-0.48901923046096046
180,61772.58666253,2.4554424117965e-05,-0.5200150272298192
181,61782.5792285301,2.342627052526279e-05,-0.4728641254485428
182,61792.5734109654,2.3181104842369507e-05,-0.619888636923549
183,61802.56921009712,1.9241412890663558e-05,-0.4704193031371579
184,61812.566626187036,1.7360714957573762e-05,-0.18794353464419677
185,61822.56565949646,1.964018431898511e-05,0.07783735341247877
186,61832.56631028726,1.8682893707065507e-05,-0.07090976577064792
187,61842.568578820814,1.9468028099349796e-05,0.2529602468039705
188,61852.57246535909,2.2243049736921193e-05,-0.6852359621233485
189,61862.577970163555,1.8923582074762588e-05,-0.09895272839536001
190,61872.58509349625,1.9022855741202056e-05,-0.19933362360175774
191,61882.59383561873,1.9707448111991347e-05,-0.23485718107734424
192,61892.604196792985,2.0701384698113595e-05,-0.34314880958542776
193,61902.61617728105,2.0506110593385083e-05,-0.3639914319564728
194,61912.62977734462,2.116271645898964e-05,-0.33048900998217134
195,61922.64499724593,2.1192969942105674e-05,0.10333655718706952
196,61932.661837246764,2.058267559487802e-05,-0.10448162362675212
197,61942.68029760944,2.028586688390919e-05,-0.27231251089687114
198,61952.70037859583,2.0377630398145636e-05,-0.11393499927810251
199,61962.72208046834,2.083280861712798e-05,-0.1568641259491423
200,61972.745403488916,2.2133185043797237e-05,0.19462518324569233
201,61982.77034792006,2.0082332063386806e-05,-0.2591893717770253
202,61992.7969140238,2.0920586273012667e-05,-0.380342686702245
203,62002.825102062714,2.2344918719708882e-05,-0.43610971822311106
204,62012.85491229893,2.3488321579623417e-05,-0.5935937302197879
205,62022.88634499511,2.1679608869334956e-05,-0.35987347095529076
206,62032.91940041345,2.216566381061907e-05,-0.39590584070934104
207,62042.9540788167,2.2166673663943366e-05,0.0343762122901314
208,62052.990380467156,2.246063820614345e-05,0.13386990486457712
209,62063.02830562752,2.0454718342705304e-05,-0.15454171918945364
210,62073.06785456055,2.1133373672503763e-05,0.1125300400335616
211,62083.109027528655,2.1809810136395757e-05,-0.3235528797749286
212,62093.1518247948,2.6595912548852034e-05,0.32889740371963666
213,62103.196246621475,2.4962327285276147e-05,0.08843918537613674
214,62113.242293271745,2.487768480702868e-05,0.18318431924470238
215,62123.28996500819,2.621819818819652e-05,0.1542763297437928
216,62133.339262093934,2.3523270551476914e-05,-0.21963108192483538
217,62143.39018479166,2.447408961219466e-05,-0.3159291637211378
218,62153.44273336457,2.3075306718115704e-05,-0.13096877673223123
219,62163.49690807543,2.9248474322363557e-05,0.40501920097762817
220,62173.55270918754,2.2719421527689802e-05,-0.26226938468796873
221,62183.61013696375,2.4606896431729677e-05,-0.5835454259524777
222,62193.669191667424,2.2691922572300683e-05,-0.2649602815642418
223,62203.729873561504,2.5228973834305516e-05,0.10144764625527508
224,62213.79218290947,3.748709141543485e-05,0.5543719766684997
225,62223.85611997431,2.651505883833933e-05,0.3402996255325285
226,62233.92168501948,3.404753933869932e-05,0.5890830646889028
227,62243.98887830844,3.496141862049028e-05,0.6431000832337689
228,62254.057700104335,8.026277452031293e-05,0.5488739355479241
229,62264.12815067084,8.717509822566703e-05,0.5429284561618114
230,62274.20023027119,8.661587146088097e-05,0.584573414931684
231,62284.27393916916,8.526550242745545e-05,0.6769038877619071
232,62294.34927762804,6.955212312181662e-05,0.5978863082440644
233,62304.4262459117,7.1857503217358e-05,0.6115312245869985
234,62314.50484428353,2.7772235824635537e-05,-0.0322019000156702
235,62324.58507300748,6.665850622543063e-05,0.6474411931001997
236,62334.66693234702,6.895529542653265e-05,0.5764373562912966
237,62344.75042256618,4.0172641205965556e-05,0.4008172978590734
238,62354.83554392853,5.8440759868579594e-05,0.46925641662377404
239,62364.92229669817,8.338462059063807e-05,0.6232032954390888
240,62375.01068113876,9.545982827319484e-05,0.5915674906804586
241,62385.10069751449,7.674037688517814e-05,0.6193215626737464
242,62395.192346089105,5.732365575547819e-05,0.5820597368072321
243,62405.28562712675,7.00949143652859e-05,0.6899641614040974
244,62415.38054089164,6.349369184250067e-05,0.6316292365032375
245,62425.477087647625,5.325732291543004e-05,0.6154905184392155
246,62435.57526765913,6.187855396124219e-05,0.599651884891458
247,62445.675081190086,6.294801624016084e-05,0.704110916167376
248,62455.776528505005,6.933664875869347e-05,0.5698527972100522
249,62465.879609867916,7.283280744049138e-05,0.5574113559019078
250,62475.984325543395,7.369655815191501e-05,0.6651696955494778
251,62486.090675795574,7.072631355487828e-05,0.6517252411664037
252,62496.19866088912,8.015499341700125e-05,0.6944790892047416
253,62506.30828108822,7.062395807453322e-05,0.5487689999152997
254,62516.419536657646,7.80553887532071e-05,0.4865493421810081
255,62526.53242786169,7.238276028441381e-05,0.44512808057913156
256,62536.64695496518,9.886318205586593e-05,0.5132325460025033
257,62546.7631182325,6.073703232309491e-05,0.5714487029025518
258,62556.88091792857,8.901016846554835e-05,0.6933053978952459
259,62567.00035431785,8.46902785585983e-05,0.7027272275617011
260,62577.12142766537,7.589228383125971e-05,0.6237676696299468
261,62587.24413823565,7.124219475885671e-05,0.5891347929798947
262,62597.36848629367,5.901040944791995e-05,0.4183506951293158
263,62607.49447210445,6.043903713749453e-05,0.5470331380573126
264,62617.62209593267,7.175958989975555e-05,0.5993808694441797
265,62627.75135804353,6.927940692836143e-05,0.551505143904101
266,62637.88225870182,6.852092077946299e-05,0.5426621216272685
267,62648.01479817284,6.2662566272264e-05,0.6223007170733252
268,62658.14897672142,6.568516779761405e-05,0.5908382592322703
269,62668.284794612984,7.340365039603845e-05,0.6450395191480441
270,62678.422252112454,7.030717056219897e-05,0.5452632303050912
271,62688.56134948531,6.808711685760598e-05,0.530320307793459
272,62698.70208699657,6.839632602007179e-05,0.5625559172339198
273,62708.8444649118,7.896210363219088e-05,0.5831420432395837
274,62718.98848349612,6.342317840810637e-05,0.4800726439507762
275,62729.134143015166,6.809800923363442e-05,0.551430475108428
276,62739.281443734144,5.931334493540677e-05,0.5445621187216678
277,62749.43038591878,8.090123219749683e-05,0.5498193066476568
278,62759.58096983436,7.540301633729681e-05,0.5932942189488375
279,62769.73319574657,5.7570164861593784e-05,0.4315268761798829
280,62779.887063921175,6.874103288945678e-05,0.4867006065750455
281,62790.042574623556,8.53297328018552e-05,0.4883577847631667
282,62800.19972811968,0.00011334750112250283,0.48131927810436137
283,62810.358524675044,9.104281333962944e-05,0.4247828951471382
284,62820.51896455568,9.824563131365151e-05,0.28697376743517605
285,62830.68104802717,0.00011625772162633549,0.2781647934909848
286,62840.844775355625,0.00012614209350898133,0.3046876714194579
287,62851.01014680673,9.753165357129451e-05,0.5428393659569081
288,62861.17716264669,0.00011788625337074313,0.246308003330416
289,62871.34582314125,0.00010429059500925144,0.33903470029551813
290,62881.51612855671,9.978544806848278e-05,0.6345496067386245
291,62891.68807915891,8.250731161873219e-05,0.5368181734118409
292,62901.861675214226,9.228910625975533e-05,0.15408878596706244
293,62912.03691698859,9.486678611016494e-05,0.273075198451281
294,62922.21380474847,7.322252910443917e-05,0.33425610986016246
295,62932.39233875987,4.759197899982497e-05,0.024223043008395163
296,62942.57251928922,6.531167861312923e-05,0.16612766396668666
297,62952.754346603,8.04032096824942e-05,0.47978804373515893
298,62962.93782096734,0.0001018900598260213,0.40200377807480475
299,62973.12294264893,0.00010213850678057507,0.48542798696749606
300,62983.309711913986,0.00011676629755115877,0.6580104834692516
301,62993.49812902929,7.815505574070711e-05,0.639845369302785
302,63003.68819426115,0.0001212864851169607,0.3884832674249559
303,63013.87990787642,0.00013256432862447778,0.5231544886581488
304,63024.0732701415,0.00014260373838425325,0.5490483866262679
305,63034.26828132333,0.0001175910439568898,0.6362597469682163
306,63044.4649416884,8.143779105462397e-05,0.576136959038182
307,63054.663251503735,7.880703138995543e-05,0.5246697768002523
308,63064.8632110359,8.766312176655768e-05,0.532761946091136
309,63075.06482055202,9.343440586823014e-05,0.5195667380253879
310,63085.26808031874,8.471299146879319e-05,0.5421015078281903
311,63095.47299060328,7.597987641934819e-05,0.5288201551420402
312,63105.679551672365,7.307060973458951e-05,0.5523276821906495
313,63115.88776379316,8.472534446361185e-05,0.4843083949176476
314,63126.097627232884,7.482786690505067e-05,0.5228304365644488
315,63136.3091422584,7.829512617493928e-05,0.5208820225414614
316,63146.52230913712,7.599501515144783e-05,0.5183843599370762
317,63156.73712813601,6.878777272778048e-05,0.5075748087664935
318,63166.95359952258,7.633226457362916e-05,0.5552516603526335
319,63177.171723563864,6.647108729745982e-05,0.5174379085624302
320,63187.39150052747,8.578916797270058e-05,0.5639341140757659
321,63197.6129306805,7.293366526230324e-05,0.5809274400637398
322,63207.83601429066,6.754507516446624e-05,0.5394037483378048
323,63218.060751625155,7.941185857927399e-05,0.5572710995334228
324,63228.287142951755,7.418656537443512e-05,0.5440774504930594
325,63238.51518853775,8.884878795734363e-05,0.5876750977790047
326,63248.74488865101,7.711725329944492e-05,0.6018916328930084
327,63258.976243558915,8.032315038418836e-05,0.6262123258798636
328,63269.20925352941,6.913483391389212e-05,0.6108943802576685
329,63279.44391882996,6.0754987204467555e-05,0.5377444820361289
330,63289.68023972847,7.493202590718817e-05,0.6784160034700446
331,63299.918216492886,8.50237356295868e-05,0.6363152314566212
332,63310.15784939082,6.720343145483953e-05,0.6397716900279167
333,63320.3991386904,7.718949359002146e-05,0.6677665777341443
334,63330.642084659354,6.0700928396910874e-05,0.5286730909721743
335,63340.8866875659,5.20001680130568e-05,0.500634759715008
336,63351.13294767782,3.5408400895787924e-05,0.23776130788097824
337,63361.380865263454,8.707702063088583e-05,0.6868717190511667
338,63371.63044059066,8.210389861657905e-05,0.5390038240415934
339,63381.881673927855,7.794394424046587e-05,0.49810742331436214
340,63392.134565543,7.201143001243932e-05,0.5200504231401288
341,63402.38911570458,5.1220817243994294e-05,0.5124493145372637
342,63412.64532468064,5.8439729075959626e-05,0.46590669225954523
343,63422.90319273978,6.02918385137737e-05,0.4938988494805533
344,63433.16272015012,4.821798265563952e-05,0.36517390194579874
345,63443.42390718034,7.10899837530767e-05,0.559811654152221
346,63453.68675409864,5.85803762940549e-05,0.44553729885857507
347,63463.951261173796,5.6609578314719565e-05,0.46357258491005143
348,63474.2174286741,6.981653736050227e-05,0.5980924011224573
349,63484.48525686828,6.352798697547984e-05,0.6407180781700301
350,63494.75474602511,7.793950937893295e-05,0.6857685922287903
351,63505.025896413004,5.4618001837244235e-05,0.6861590330723978
352,63515.29870830095,5.900533012290823e-05,0.4468479358103513
353,63525.57318195747,6.392741680023198e-05,0.574364039664833
354,63535.84931765163,4.989353770565667e-05,0.5816165405146906
355,63546.127115652016,4.1339669390082384e-05,0.5489800575768315
356,63556.40657622781,5.410657661365238e-05,0.6328858301253465
357,63566.687699647686,5.376782926066198e-05,0.5860016117490343
358,63576.97048618089,4.8633165531109944e-05,0.5658495710902262
359,63587.2549360962,5.9432991152692156e-05,0.6867138997340925
360,63597.54104966295,6.433776203456455e-05,0.6405521010662851
361,63607.82882714999,6.516472177174666e-05,0.6667398052597189
362,63618.11826882675,3.582373337793554e-05,0.23747552057456237
363,63628.40937496217,7.478685764684502e-05,0.705368633883953
364,63638.702145825766,7.537345136608937e-05,0.6848365029379796
365,63648.996581686566,8.115306777385406e-05,0.6511334236634321
366,63659.29268281404,0.00010927325869065776,0.7221198082212212
367,63669.59044947769,8.556889917618832e-05,0.7270621389887776
368,63679.889881946685,8.731985282152145e-05,0.7250131179172357
369,63690.190980490755,5.237915049348045e-05,0.5672382607144135
370,63700.49374537915,9.345666111528793e-05,0.6902841086482657
371,63710.798176881675,9.605107121446357e-05,0.6586541675164549
372,63721.10427526767,8.42387463645029e-05,0.609594943264418
373,63731.41204080705,0.00010646789472666093,0.6317894315607533
374,63741.72147376923,8.535233071728417e-05,0.7548919322695081
375,63752.03257442419,8.324385936012992e-05,0.6377467566159604
376,63762.34534304146,8.60952480308157e-05,0.5884984166591065
377,63772.65977989111,7.863393283703586e-05,0.6265641980698043
378,63782.975885242726,8.068314718973947e-05,0.6612699409883255
379,63793.293659366485,7.714268640259548e-05,0.7094546935080983
380,63803.61310253207,8.264984761292703e-05,0.6317397055310627
381,63813.93421500974,8.207894809881782e-05,0.6333613528624429
382,63824.25699706926,7.53133796341703e-05,0.5708066424194492
383,63834.581448980825,8.31223207577583e-05,0.6366703296405294
384,63844.907571014715,6.992847296197389e-05,0.5556886223336738
385,63855.235363440814,8.06120778044917e-05,0.5993080937964529
386,63865.5648265296,7.824132684487881e-05,0.5965062397075214
387,63875.89596055106,7.833409820843746e-05,0.6784520123723364
388,63886.22876577576,7.260346513516027e-05,0.5710678813012798
389,63896.56324247377,7.358148651563877e-05,0.5644899314194958
390,63906.899390915736,6.670007874370526e-05,0.5786168799995847
391,63917.23721137183,9.202813998906183e-05,0.5369350464425889
392,63927.576704112784,7.9416527589079e-05,0.5574421137827089
393,63937.91786940885,7.155920360840669e-05,0.5358025301343557
394,63948.26070753084,8.218604518449096e-05,0.5677330888194118
395,63958.60521874911,8.355472970276926e-05,0.5849692164030306
396,63968.951403334555,5.7688705499222174e-05,0.533745898708826
397,63979.29926155761,6.469312154676096e-05,0.6589602311138231
398,63989.64879368927,7.154639702274172e-05,0.7004035574745477
399,64000.0,7.486187075243333e-05,0.6768638792642369
