Time,Temperature
2025-08-26 20:36:34.641728,23.2053
2025-08-26 20:36:35.646376,23.2063
2025-08-26 20:36:36.636072,23.2046
2025-08-26 20:36:37.640711,23.2059
2025-08-26 20:36:38.646356,23.206
2025-08-26 20:36:39.651002,23.2057
2025-08-26 20:36:40.640695,23.2032
2025-08-26 20:36:41.646336,23.204
2025-08-26 20:36:42.650981,23.2046
2025-08-26 20:36:43.640674,23.2051
2025-08-26 20:36:44.646318,23.2074
2025-08-26 20:36:45.651014,23.206
2025-08-26 20:36:46.655655,23.2063
2025-08-26 20:36:47.646259,23.2044
2025-08-26 20:36:48.650905,23.2027
2025-08-26 20:36:49.655547,23.206
2025-08-26 20:36:50.646233,23.2051
2025-08-26 20:36:51.650882,23.2038
2025-08-26 20:36:52.655527,23.2053
2025-08-26 20:36:53.661163,23.2038
2025-08-26 20:36:54.650857,23.2044
2025-08-26 20:36:55.655507,23.2053
2025-08-26 20:36:56.660146,23.207
2025-08-26 20:36:57.650838,23.2059
2025-08-26 20:36:58.655488,23.207
2025-08-26 20:36:59.660130,23.2057
2025-08-26 20:37:00.665829,23.2068
2025-08-26 20:37:01.655520,23.2059
2025-08-26 20:37:02.660167,23.2057
2025-08-26 20:37:03.665802,23.2044
2025-08-26 20:37:04.654851,23.2046
2025-08-26 20:37:05.660493,23.2025
2025-08-26 20:37:06.665136,23.206
2025-08-26 20:37:07.669781,23.2067
2025-08-26 20:37:08.660473,23.2057
2025-08-26 20:37:09.665119,23.206
2025-08-26 20:37:10.669760,23.2049
2025-08-26 20:37:11.660448,23.2049
2025-08-26 20:37:12.665095,23.2034
2025-08-26 20:37:13.669809,23.2053
2025-08-26 20:37:14.675449,23.2051
2025-08-26 20:37:15.665140,23.2044
2025-08-26 20:37:16.669843,23.2049
2025-08-26 20:37:17.674487,23.2063
2025-08-26 20:37:18.665178,23.2046
2025-08-26 20:37:19.669824,23.2023
2025-08-26 20:37:20.674527,23.2057
2025-08-26 20:37:21.680170,23.2051
2025-08-26 20:37:22.669910,23.2046
2025-08-26 20:37:23.674558,23.2051
2025-08-26 20:37:24.680199,23.2051
2025-08-26 20:37:25.669896,23.2049
2025-08-26 20:37:26.674534,23.2027
2025-08-26 20:37:27.680175,23.2057
2025-08-26 20:37:28.684729,23.2036
2025-08-26 20:37:29.674425,23.206
2025-08-26 20:37:30.680063,23.2057
2025-08-26 20:37:31.684708,23.2046
2025-08-26 20:37:32.674399,23.2027
2025-08-26 20:37:33.679047,23.2051
2025-08-26 20:37:34.684687,23.2044
2025-08-26 20:37:35.689332,23.2034
2025-08-26 20:37:36.679028,23.2055
2025-08-26 20:37:37.684720,23.2055
2025-08-26 20:37:38.689364,23.2042
2025-08-26 20:37:39.679060,23.2044
2025-08-26 20:37:40.684695,23.2036
2025-08-26 20:37:41.689344,23.2051
2025-08-26 20:37:42.693990,23.2042
2025-08-26 20:37:43.683682,23.203
2025-08-26 20:37:44.689320,23.2059
2025-08-26 20:37:45.694001,23.2055
2025-08-26 20:37:46.683695,23.2057
2025-08-26 20:37:47.689392,23.2036
2025-08-26 20:37:48.694040,23.2055
2025-08-26 20:37:49.698680,23.2049
2025-08-26 20:37:50.689377,23.204
2025-08-26 20:37:51.693852,23.204
2025-08-26 20:37:52.698499,23.2067
2025-08-26 20:37:53.689184,23.2021
2025-08-26 20:37:54.693829,23.2029
2025-08-26 20:37:55.698478,23.2029
2025-08-26 20:37:56.704118,23.2064
2025-08-26 20:37:57.693809,23.2038
2025-08-26 20:37:58.698457,23.2067
2025-08-26 20:37:59.704097,23.2042
2025-08-26 20:38:00.693840,23.207
2025-08-26 20:38:01.698484,23.2057
2025-08-26 20:38:02.704126,23.2059
2025-08-26 20:38:03.708770,23.203
2025-08-26 20:38:04.698470,23.2023
2025-08-26 20:38:05.703112,23.2034
2025-08-26 20:38:06.708756,23.203
2025-08-26 20:38:07.698447,23.2044
2025-08-26 20:38:08.703556,23.203
2025-08-26 20:38:09.708202,23.2038
2025-08-26 20:38:10.698891,23.206
2025-08-26 20:38:11.702866,23.2044
2025-08-26 20:38:12.708500,23.2036
2025-08-26 20:38:13.713327,23.2036
2025-08-26 20:38:14.703022,23.2049
2025-08-26 20:38:15.708663,23.2034
2025-08-26 20:38:16.713308,23.2049
2025-08-26 20:38:17.703008,23.2027
2025-08-26 20:38:18.708646,23.2053
2025-08-26 20:38:19.713359,23.207
2025-08-26 20:38:20.718005,23.2019
2025-08-26 20:38:21.707697,23.2036
2025-08-26 20:38:22.713395,23.206
2025-08-26 20:38:23.718037,23.2032
2025-08-26 20:38:24.707731,23.2038
2025-08-26 20:38:25.713374,23.2038
2025-08-26 20:38:26.718016,23.2046
2025-08-26 20:38:27.722664,23.204
2025-08-26 20:38:28.712394,23.2044
2025-08-26 20:38:29.718035,23.2042
2025-08-26 20:38:30.722685,23.2047
2025-08-26 20:38:31.712377,23.203
2025-08-26 20:38:32.717497,23.204
2025-08-26 20:38:33.723133,23.2029
2025-08-26 20:38:34.727778,23.2055
2025-08-26 20:38:35.717471,23.2049
2025-08-26 20:38:36.723163,23.2023
2025-08-26 20:38:37.727811,23.206
2025-08-26 20:38:38.717509,23.2047
2025-08-26 20:38:39.722145,23.2055
2025-08-26 20:38:40.727791,23.2019
2025-08-26 20:38:41.732435,23.2046
2025-08-26 20:38:42.722130,23.2023
2025-08-26 20:38:43.727767,23.2046
2025-08-26 20:38:44.732416,23.2047
2025-08-26 20:38:45.722110,23.2027
2025-08-26 20:38:46.727747,23.2046
2025-08-26 20:38:47.732397,23.2042
2025-08-26 20:38:48.737263,23.2051
2025-08-26 20:38:49.726958,23.2055
2025-08-26 20:38:50.732599,23.2053
2025-08-26 20:38:51.737243,23.2036
2025-08-26 20:38:52.726984,23.2049
2025-08-26 20:38:53.732621,23.2025
2025-08-26 20:38:54.737269,23.2038
2025-08-26 20:38:55.741914,23.2019
2025-08-26 20:38:56.731609,23.2036
2025-08-26 20:38:57.737307,23.2021
2025-08-26 20:38:58.741950,23.203
2025-08-26 20:38:59.731646,23.2032
2025-08-26 20:39:00.737287,23.2055
2025-08-26 20:39:01.741624,23.2014
2025-08-26 20:39:02.747263,23.2063
2025-08-26 20:39:03.736953,23.2049
2025-08-26 20:39:04.741665,23.204
2025-08-26 20:39:05.747303,23.2023
2025-08-26 20:39:06.736997,23.2032
2025-08-26 20:39:07.741641,23.203
2025-08-26 20:39:08.747173,23.2049
2025-08-26 20:39:09.751817,23.203
2025-08-26 20:39:10.741515,23.2036
2025-08-26 20:39:11.747065,23.2032
2025-08-26 20:39:12.751713,23.2042
2025-08-26 20:39:13.741233,23.2023
2025-08-26 20:39:14.746874,23.2055
2025-08-26 20:39:15.751521,23.204
2025-08-26 20:39:16.741156,23.2034
2025-08-26 20:39:17.746796,23.2019
2025-08-26 20:39:18.751442,23.2027
2025-08-26 20:39:19.756086,23.2021
2025-08-26 20:39:20.746772,23.2036
2025-08-26 20:39:21.751423,23.2017
2025-08-26 20:39:22.756065,23.2036
2025-08-26 20:39:23.746752,23.2051
2025-08-26 20:39:24.751462,23.2038
2025-08-26 20:39:25.756107,23.2034
2025-08-26 20:39:26.760750,23.204
2025-08-26 20:39:27.751505,23.2059
2025-08-26 20:39:28.756156,23.2047
2025-08-26 20:39:29.760798,23.2034
2025-08-26 20:39:30.751485,23.2036
2025-08-26 20:39:31.755843,23.2042
2025-08-26 20:39:32.761480,23.2008
2025-08-26 20:39:33.766124,23.2046
2025-08-26 20:39:34.755819,23.2038
2025-08-26 20:39:35.760467,23.2051
2025-08-26 20:39:36.766169,23.2029
2025-08-26 20:39:37.755866,23.2027
2025-08-26 20:39:38.760508,23.2034
2025-08-26 20:39:39.766149,23.2017
2025-08-26 20:39:40.770839,23.203
2025-08-26 20:39:41.760537,23.2044
2025-08-26 20:39:42.766174,23.2044
2025-08-26 20:39:43.770824,23.2038
2025-08-26 20:39:44.760514,23.2029
2025-08-26 20:39:45.766154,23.2029
2025-08-26 20:39:46.770953,23.2051
2025-08-26 20:39:47.775593,23.2032
2025-08-26 20:39:48.765291,23.2023
2025-08-26 20:39:49.770928,23.2025
2025-08-26 20:39:50.775577,23.2014
2025-08-26 20:39:51.765271,23.2027
2025-08-26 20:39:52.769918,23.2029
2025-08-26 20:39:53.775558,23.2029
2025-08-26 20:39:54.780200,23.2042
2025-08-26 20:39:55.769953,23.2034
2025-08-26 20:39:56.775592,23.2008
2025-08-26 20:39:57.780237,23.2029
2025-08-26 20:39:58.769931,23.2034
2025-08-26 20:39:59.775572,23.2036
2025-08-26 20:40:00.780255,23.2053
2025-08-26 20:40:01.784903,23.2051
2025-08-26 20:40:02.775590,23.2042
2025-08-26 20:40:03.780234,23.203
2025-08-26 20:40:04.784911,23.2027
2025-08-26 20:40:05.774608,23.2055
2025-08-26 20:40:06.780298,23.2038
2025-08-26 20:40:07.784942,23.2014
2025-08-26 20:40:08.789581,23.2017
2025-08-26 20:40:09.780275,23.2027
2025-08-26 20:40:10.784920,23.2025
2025-08-26 20:40:11.789565,23.2029
2025-08-26 20:40:12.780251,23.2012
2025-08-26 20:40:13.784900,23.2032
2025-08-26 20:40:14.789543,23.204
2025-08-26 20:40:15.795186,23.203
2025-08-26 20:40:16.784808,23.2029
2025-08-26 20:40:17.789457,23.2034
2025-08-26 20:40:18.795098,23.2021
2025-08-26 20:40:19.784791,23.2014
2025-08-26 20:40:20.789755,23.2023
2025-08-26 20:40:21.794400,23.2006
2025-08-26 20:40:22.799111,23.2038
2025-08-26 20:40:23.789802,23.2021
2025-08-26 20:40:24.794443,23.2044
2025-08-26 20:40:25.799091,23.2032
2025-08-26 20:40:26.789781,23.2032
2025-08-26 20:40:27.794428,23.2023
2025-08-26 20:40:28.799123,23.203
2025-08-26 20:40:29.804760,23.2042
2025-08-26 20:40:30.794461,23.203
2025-08-26 20:40:31.799154,23.2036
2025-08-26 20:40:32.803799,23.2023
2025-08-26 20:40:33.794490,23.203
2025-08-26 20:40:34.799130,23.2032
2025-08-26 20:40:35.803778,23.2049
2025-08-26 20:40:36.809415,23.2038
2025-08-26 20:40:37.799114,23.2036
2025-08-26 20:40:38.803922,23.2019
2025-08-26 20:40:39.808566,23.2029
2025-08-26 20:40:40.799253,23.2023
2025-08-26 20:40:41.803901,23.1996
2025-08-26 20:40:42.808545,23.2025
2025-08-26 20:40:43.814243,23.2027
2025-08-26 20:40:44.803933,23.2032
2025-08-26 20:40:45.808582,23.2049
2025-08-26 20:40:46.814222,23.2032
2025-08-26 20:40:47.803984,23.2021
2025-08-26 20:40:48.808630,23.204
2025-08-26 20:40:49.813273,23.2027
2025-08-26 20:40:50.818914,23.2036
2025-08-26 20:40:51.808743,23.2019
2025-08-26 20:40:52.813385,23.2029
2025-08-26 20:40:53.819026,23.2029
2025-08-26 20:40:54.808717,23.2021
2025-08-26 20:40:55.813124,23.2019
2025-08-26 20:40:56.818765,23.201
2025-08-26 20:40:57.823406,23.2034
2025-08-26 20:40:58.813124,23.2025
2025-08-26 20:40:59.818768,23.204
2025-08-26 20:41:00.823410,23.2034
2025-08-26 20:41:01.813104,23.2021
2025-08-26 20:41:02.818746,23.2023
2025-08-26 20:41:03.823390,23.2015
2025-08-26 20:41:04.813084,23.203
2025-08-26 20:41:05.818721,23.2021
2025-08-26 20:41:06.823371,23.201
2025-08-26 20:41:07.828014,23.1999
2025-08-26 20:41:08.817704,23.2027
2025-08-26 20:41:09.822808,23.2017
2025-08-26 20:41:10.828452,23.2019
2025-08-26 20:41:11.833093,23.203
2025-08-26 20:41:12.822789,23.203
2025-08-26 20:41:13.828429,23.2027
2025-08-26 20:41:14.833074,23.2042
2025-08-26 20:41:15.822766,23.2008
2025-08-26 20:41:16.828414,23.199
2025-08-26 20:41:17.833058,23.2029
2025-08-26 20:41:18.822752,23.2047
2025-08-26 20:41:19.827397,23.203
2025-08-26 20:41:20.833033,23.2014
2025-08-26 20:41:21.837681,23.2001
2025-08-26 20:41:22.827423,23.1996
2025-08-26 20:41:23.833065,23.2019
2025-08-26 20:41:24.837708,23.204
2025-08-26 20:41:25.827401,23.2036
2025-08-26 20:41:26.833042,23.2021
2025-08-26 20:41:27.837688,23.2023
2025-08-26 20:41:28.842331,23.2017
2025-08-26 20:41:29.833017,23.2001
2025-08-26 20:41:30.837665,23.2015
2025-08-26 20:41:31.842310,23.203
2025-08-26 20:41:32.832996,23.2012
2025-08-26 20:41:33.837645,23.2025
2025-08-26 20:41:34.842286,23.2014
2025-08-26 20:41:35.846976,23.2021
2025-08-26 20:41:36.837663,23.2027
2025-08-26 20:41:37.842312,23.2017
2025-08-26 20:41:38.846956,23.2015
2025-08-26 20:41:39.837646,23.2017
2025-08-26 20:41:40.842290,23.2017
2025-08-26 20:41:41.847674,23.203
2025-08-26 20:41:42.852322,23.2017
2025-08-26 20:41:43.842016,23.2014
2025-08-26 20:41:44.846660,23.2017
2025-08-26 20:41:45.852297,23.2014
2025-08-26 20:41:46.842055,23.2008
2025-08-26 20:41:47.846701,23.2017
2025-08-26 20:41:48.852336,23.2019
2025-08-26 20:41:49.856980,23.203
2025-08-26 20:41:50.846678,23.2017
2025-08-26 20:41:51.852320,23.2008
2025-08-26 20:41:52.856965,23.2019
2025-08-26 20:41:53.846657,23.203
2025-08-26 20:41:54.852294,23.2019
2025-08-26 20:41:55.856998,23.2021
2025-08-26 20:41:56.861641,23.2027
2025-08-26 20:41:57.851338,23.2025
2025-08-26 20:41:58.857043,23.2021
2025-08-26 20:41:59.861691,23.2032
2025-08-26 20:42:00.851385,23.2021
2025-08-26 20:42:01.857023,23.2025
2025-08-26 20:42:02.861670,23.2017
2025-08-26 20:42:03.866314,23.2021
2025-08-26 20:42:04.857001,23.203
2025-08-26 20:42:05.861652,23.201
2025-08-26 20:42:06.866293,23.2029
2025-08-26 20:42:07.855984,23.2012
2025-08-26 20:42:08.861531,23.2042
2025-08-26 20:42:09.866176,23.2012
2025-08-26 20:42:10.871813,23.2032
2025-08-26 20:42:11.861510,23.2023
2025-08-26 20:42:12.866155,23.1997
2025-08-26 20:42:13.871598,23.2021
2025-08-26 20:42:14.861296,23.2023
2025-08-26 20:42:15.865941,23.2038
2025-08-26 20:42:16.871584,23.2017
2025-08-26 20:42:17.876227,23.2001
2025-08-26 20:42:18.865920,23.2023
2025-08-26 20:42:19.871557,23.2025
2025-08-26 20:42:20.876263,23.201
2025-08-26 20:42:21.865957,23.2034
2025-08-26 20:42:22.870598,23.2017
2025-08-26 20:42:23.876239,23.2046
2025-08-26 20:42:24.880880,23.2019
2025-08-26 20:42:25.870626,23.2021
2025-08-26 20:42:26.876264,23.2001
2025-08-26 20:42:27.880913,23.2019
2025-08-26 20:42:28.870607,23.2012
2025-08-26 20:42:29.875486,23.2021
2025-08-26 20:42:30.881127,23.2019
2025-08-26 20:42:31.885771,23.2023
2025-08-26 20:42:32.875462,23.203
2025-08-26 20:42:33.881105,23.2025
2025-08-26 20:42:34.885750,23.2025
2025-08-26 20:42:35.875444,23.2025
2025-08-26 20:42:36.880090,23.2019
2025-08-26 20:42:37.885729,23.2003
2025-08-26 20:42:38.875424,23.2014
2025-08-26 20:42:39.880069,23.2027
2025-08-26 20:42:40.885704,23.2034
2025-08-26 20:42:41.890349,23.2027
2025-08-26 20:42:42.880046,23.2042
2025-08-26 20:42:43.885684,23.2023
2025-08-26 20:42:44.890332,23.1993
2025-08-26 20:42:45.880026,23.2014
2025-08-26 20:42:46.885663,23.2006
2025-08-26 20:42:47.890310,23.2023
2025-08-26 20:42:48.894955,23.2032
2025-08-26 20:42:49.885642,23.1992
2025-08-26 20:42:50.890289,23.2014
2025-08-26 20:42:51.894930,23.203
2025-08-26 20:42:52.884683,23.2036
2025-08-26 20:42:53.890318,23.2027
2025-08-26 20:42:54.894962,23.2044
2025-08-26 20:42:55.899661,23.2014
2025-08-26 20:42:56.890354,23.201
2025-08-26 20:42:57.894996,23.2015
2025-08-26 20:42:58.899643,23.2017
2025-08-26 20:42:59.890331,23.2023
2025-08-26 20:43:00.894328,23.2019
2025-08-26 20:43:01.899968,23.2015
2025-08-26 20:43:02.904609,23.1997
2025-08-26 20:43:03.894306,23.1996
2025-08-26 20:43:04.899947,23.1996
2025-08-26 20:43:05.904650,23.2034
2025-08-26 20:43:06.894340,23.2036
2025-08-26 20:43:07.899981,23.2027
2025-08-26 20:43:08.904364,23.2027
2025-08-26 20:43:09.910004,23.2001
2025-08-26 20:43:10.899703,23.2027
2025-08-26 20:43:11.904347,23.2015
2025-08-26 20:43:12.909983,23.2021
2025-08-26 20:43:13.899681,23.2014
2025-08-26 20:43:14.904325,23.2008
2025-08-26 20:43:15.909964,23.2015
2025-08-26 20:43:16.914610,23.1978
2025-08-26 20:43:17.904354,23.2017
2025-08-26 20:43:18.908994,23.2015
2025-08-26 20:43:19.914639,23.2023
2025-08-26 20:43:20.904333,23.2019
2025-08-26 20:43:21.908977,23.2015
2025-08-26 20:43:22.914614,23.2006
2025-08-26 20:43:23.919261,23.1992
2025-08-26 20:43:24.908956,23.2038
2025-08-26 20:43:25.914593,23.2017
2025-08-26 20:43:26.919241,23.2008
2025-08-26 20:43:27.908931,23.2014
2025-08-26 20:43:28.913799,23.2021
2025-08-26 20:43:29.919435,23.2001
2025-08-26 20:43:30.924086,23.2017
2025-08-26 20:43:31.913777,23.2008
2025-08-26 20:43:32.919346,23.2006
2025-08-26 20:43:33.923990,23.2012
2025-08-26 20:43:34.913682,23.2021
2025-08-26 20:43:35.918323,23.2006
2025-08-26 20:43:36.924026,23.1993
2025-08-26 20:43:37.928667,23.201
2025-08-26 20:43:38.918362,23.2027
2025-08-26 20:43:39.924002,23.201
2025-08-26 20:43:40.928646,23.2012
2025-08-26 20:43:41.918341,23.2015
2025-08-26 20:43:42.923978,23.2019
2025-08-26 20:43:43.928736,23.2025
2025-08-26 20:43:44.933383,23.2017
2025-08-26 20:43:45.923078,23.2021
2025-08-26 20:43:46.928720,23.2019
2025-08-26 20:43:47.933365,23.2001
2025-08-26 20:43:48.923252,23.2034
2025-08-26 20:43:49.928889,23.2008
2025-08-26 20:43:50.933536,23.2012
2025-08-26 20:43:51.938182,23.203
2025-08-26 20:43:52.928551,23.2021
2025-08-26 20:43:53.933195,23.2017
2025-08-26 20:43:54.937839,23.2015
2025-08-26 20:43:55.928540,23.2027
2025-08-26 20:43:56.933181,23.2021
2025-08-26 20:43:57.937825,23.2015
2025-08-26 20:43:58.943468,23.2008
2025-08-26 20:43:59.933160,23.2003
2025-08-26 20:44:00.937804,23.2006
2025-08-26 20:44:01.943445,23.2025
2025-08-26 20:44:02.933166,23.2003
2025-08-26 20:44:03.937806,23.2021
2025-08-26 20:44:04.943446,23.2012
2025-08-26 20:44:05.948095,23.204
2025-08-26 20:44:06.937789,23.2006
2025-08-26 20:44:07.942566,23.2017
2025-08-26 20:44:08.948209,23.2012
2025-08-26 20:44:09.937897,23.1996
2025-08-26 20:44:10.942621,23.2029
2025-08-26 20:44:11.948258,23.2006
2025-08-26 20:44:12.952906,23.2023
2025-08-26 20:44:13.942602,23.1999
2025-08-26 20:44:14.948237,23.1997
2025-08-26 20:44:15.952881,23.1999
2025-08-26 20:44:16.942626,23.1999
2025-08-26 20:44:17.947274,23.2034
2025-08-26 20:44:18.952917,23.2019
2025-08-26 20:44:19.957559,23.1993
2025-08-26 20:44:20.947250,23.2019
2025-08-26 20:44:21.952894,23.2021
2025-08-26 20:44:22.957538,23.2017
2025-08-26 20:44:23.947229,23.201
2025-08-26 20:44:24.952869,23.2012
2025-08-26 20:44:25.957516,23.199
2025-08-26 20:44:26.947212,23.2012
2025-08-26 20:44:27.951851,23.2032
2025-08-26 20:44:28.957496,23.2023
2025-08-26 20:44:29.962140,23.2006
2025-08-26 20:44:30.951834,23.2023
2025-08-26 20:44:31.957370,23.2025
2025-08-26 20:44:32.962014,23.2014
2025-08-26 20:44:33.951708,23.2012
2025-08-26 20:44:34.957347,23.2034
2025-08-26 20:44:35.961991,23.2017
2025-08-26 20:44:36.966636,23.2017
2025-08-26 20:44:37.957326,23.2019
2025-08-26 20:44:38.961970,23.2015
2025-08-26 20:44:39.966615,23.1996
2025-08-26 20:44:40.957305,23.1999
2025-08-26 20:44:41.961945,23.2023
2025-08-26 20:44:42.966492,23.2006
2025-08-26 20:44:43.972131,23.2001
2025-08-26 20:44:44.961825,23.2025
2025-08-26 20:44:45.966469,23.2027
2025-08-26 20:44:46.972110,23.1997
2025-08-26 20:44:47.961804,23.203
2025-08-26 20:44:48.966517,23.2014
2025-08-26 20:44:49.971163,23.1996
2025-08-26 20:44:50.976802,23.199
2025-08-26 20:44:51.966497,23.199
2025-08-26 20:44:52.971137,23.2025
2025-08-26 20:44:53.976842,23.2001
2025-08-26 20:44:54.966536,23.2015
2025-08-26 20:44:55.971233,23.201
2025-08-26 20:44:56.976874,23.2015
2025-08-26 20:44:57.981518,23.2017
2025-08-26 20:44:58.970948,23.2014
2025-08-26 20:44:59.976585,23.201
2025-08-26 20:45:00.981229,23.2014
2025-08-26 20:45:01.970929,23.201
2025-08-26 20:45:02.976108,23.2015
2025-08-26 20:45:03.981743,23.2001
2025-08-26 20:45:04.986391,23.199
2025-08-26 20:45:05.976085,23.2012
2025-08-26 20:45:06.980729,23.2012
2025-08-26 20:45:07.986370,23.2006
2025-08-26 20:45:08.976060,23.2006
2025-08-26 20:45:09.980708,23.2012
2025-08-26 20:45:10.986349,23.2015
2025-08-26 20:45:11.990993,23.2001
2025-08-26 20:45:12.980684,23.201
2025-08-26 20:45:13.986328,23.2008
2025-08-26 20:45:14.990701,23.2012
2025-08-26 20:45:15.980395,23.2014
2025-08-26 20:45:16.986036,23.1996
2025-08-26 20:45:17.990936,23.1997
2025-08-26 20:45:18.980631,23.2001
2025-08-26 20:45:19.986267,23.2014
2025-08-26 20:45:20.990915,23.2014
2025-08-26 20:45:21.995556,23.2006
2025-08-26 20:45:22.985312,23.2003
2025-08-26 20:45:23.990948,23.2008
2025-08-26 20:45:24.995596,23.2003
2025-08-26 20:45:25.985290,23.2023
2025-08-26 20:45:26.990927,23.2023
2025-08-26 20:45:27.995572,23.1996
2025-08-26 20:45:29.000270,23.2023
2025-08-26 20:45:29.989964,23.2044
2025-08-26 20:45:30.995605,23.2023
2025-08-26 20:45:32.000251,23.2006
2025-08-26 20:45:32.989943,23.2014
2025-08-26 20:45:33.994929,23.2003
2025-08-26 20:45:35.000573,23.2012
2025-08-26 20:45:36.005217,23.1982
2025-08-26 20:45:36.994913,23.2012
2025-08-26 20:45:37.999805,23.2003
2025-08-26 20:45:39.005445,23.2019
2025-08-26 20:45:40.010090,23.2021
2025-08-26 20:45:40.999784,23.2008
2025-08-26 20:45:42.005424,23.1992
2025-08-26 20:45:43.010069,23.2003
2025-08-26 20:45:43.999763,23.2003
2025-08-26 20:45:45.005400,23.1993
2025-08-26 20:45:46.010048,23.2006
2025-08-26 20:45:46.999742,23.1997
2025-08-26 20:45:48.005380,23.204
2025-08-26 20:45:49.010026,23.203
2025-08-26 20:45:50.014671,23.2008
2025-08-26 20:45:51.005226,23.201
2025-08-26 20:45:52.009872,23.2015
2025-08-26 20:45:53.014572,23.2021
2025-08-26 20:45:54.005257,23.1986
2025-08-26 20:45:55.009902,23.1999
2025-08-26 20:45:56.014547,23.2012
2025-08-26 20:45:57.019587,23.2001
2025-08-26 20:45:58.009280,23.2019
2025-08-26 20:45:59.014924,23.2017
2025-08-26 20:46:00.019568,23.2015
2025-08-26 20:46:01.009260,23.2006
2025-08-26 20:46:02.014430,23.1982
2025-08-26 20:46:03.019075,23.2027
2025-08-26 20:46:04.024715,23.204
2025-08-26 20:46:05.014409,23.1997
2025-08-26 20:46:06.019054,23.2017
2025-08-26 20:46:07.024694,23.2003
2025-08-26 20:46:08.014389,23.2025
2025-08-26 20:46:09.019032,23.1997
2025-08-26 20:46:10.024674,23.2012
2025-08-26 20:46:11.029314,23.2023
2025-08-26 20:46:12.018955,23.1996
2025-08-26 20:46:13.024596,23.2021
2025-08-26 20:46:14.029240,23.2008
2025-08-26 20:46:15.018934,23.1999
2025-08-26 20:46:16.024571,23.1993
2025-08-26 20:46:17.029215,23.2027
2025-08-26 20:46:18.033594,23.2012
2025-08-26 20:46:19.024288,23.2012
2025-08-26 20:46:20.028932,23.1999
2025-08-26 20:46:21.033576,23.2001
2025-08-26 20:46:22.024263,23.2044
2025-08-26 20:46:23.028906,23.2003
2025-08-26 20:46:24.033551,23.2014
2025-08-26 20:46:25.039198,23.2023
2025-08-26 20:46:26.028377,23.2006
2025-08-26 20:46:27.034017,23.2003
2025-08-26 20:46:28.038661,23.2003
2025-08-26 20:46:29.028409,23.2008
2025-08-26 20:46:30.034051,23.2021
2025-08-26 20:46:31.038692,23.2025
2025-08-26 20:46:32.028444,23.2017
2025-08-26 20:46:33.034081,23.201
2025-08-26 20:46:34.038729,23.1984
2025-08-26 20:46:35.043374,23.2017
2025-08-26 20:46:36.033063,23.1988
2025-08-26 20:46:37.038707,23.1997
2025-08-26 20:46:38.043650,23.201
2025-08-26 20:46:39.033348,23.2015
2025-08-26 20:46:40.037994,23.2006
2025-08-26 20:46:41.043684,23.201
2025-08-26 20:46:42.048326,23.1993
2025-08-26 20:46:43.038019,23.2017
2025-08-26 20:46:44.043707,23.1982
2025-08-26 20:46:45.048355,23.2001
2025-08-26 20:46:46.038047,23.2021
2025-08-26 20:46:47.043684,23.1999
2025-08-26 20:46:48.048328,23.199
2025-08-26 20:46:49.052976,23.1999
2025-08-26 20:46:50.042870,23.2015
2025-08-26 20:46:51.048507,23.1988
2025-08-26 20:46:52.053157,23.2008
2025-08-26 20:46:53.042903,23.2012
2025-08-26 20:46:54.047550,23.1988
2025-08-26 20:46:55.053194,23.1997
2025-08-26 20:46:56.057835,23.2001
2025-08-26 20:46:57.047584,23.2008
2025-08-26 20:46:58.053225,23.1992
2025-08-26 20:46:59.057869,23.2015
2025-08-26 20:47:00.047564,23.2034
2025-08-26 20:47:01.052258,23.2019
2025-08-26 20:47:02.057892,23.2001
2025-08-26 20:47:03.062536,23.2017
2025-08-26 20:47:04.052234,23.2017
2025-08-26 20:47:05.057871,23.2008
2025-08-26 20:47:06.062519,23.2003
2025-08-26 20:47:07.052213,23.2014
2025-08-26 20:47:08.057800,23.2014
2025-08-26 20:47:09.062444,23.2019
2025-08-26 20:47:10.067087,23.2015
2025-08-26 20:47:11.057780,23.1999
2025-08-26 20:47:12.062422,23.1999
2025-08-26 20:47:13.067067,23.1982
2025-08-26 20:47:14.057805,23.2008
2025-08-26 20:47:15.062452,23.201
2025-08-26 20:47:16.067095,23.2001
2025-08-26 20:47:17.072733,23.2017
2025-08-26 20:47:18.062430,23.1997
2025-08-26 20:47:19.067074,23.2014
2025-08-26 20:47:20.071718,23.1999
2025-08-26 20:47:21.062410,23.2017
2025-08-26 20:47:22.067055,23.2019
2025-08-26 20:47:23.071696,23.2001
2025-08-26 20:47:24.077338,23.2006
2025-08-26 20:47:25.067031,23.2012
2025-08-26 20:47:26.071735,23.1993
2025-08-26 20:47:27.077371,23.1997
2025-08-26 20:47:28.067069,23.1997
2025-08-26 20:47:29.071713,23.1992
2025-08-26 20:47:30.076401,23.2006
2025-08-26 20:47:31.082044,23.2015
2025-08-26 20:47:32.071738,23.1997
2025-08-26 20:47:33.076382,23.2012
2025-08-26 20:47:34.082182,23.1993
2025-08-26 20:47:35.071876,23.1997
2025-08-26 20:47:36.076520,23.1996
2025-08-26 20:47:37.082161,23.2006
2025-08-26 20:47:38.086804,23.2008
2025-08-26 20:47:39.076498,23.1996
2025-08-26 20:47:40.081142,23.2014
2025-08-26 20:47:41.086829,23.1997
2025-08-26 20:47:42.076524,23.199
2025-08-26 20:47:43.081167,23.1996
2025-08-26 20:47:44.086804,23.201
