Frequency_Hz,Amplitude_d1,Phase_rad_d1
61949.3598701996,3.351314797723458e-05,-0.6144745332728817
61955.41731951389,3.4102634485292634e-05,-0.5906937438501826
61961.47536112957,3.383401476220741e-05,-0.6233504566489505
61967.53399510456,3.478022937022898e-05,-0.631465786519468
61973.59322149665,3.5044136383210076e-05,-0.63630914447436
61979.65304036403,3.459703393620307e-05,-0.6556925683886854
61985.713451764495,3.434717560740045e-05,-0.6765227829279337
61991.77445575599,3.5553128757693435e-05,-0.6692782423322803
61997.83605239646,3.4958064554134526e-05,-0.6661762296765013
62003.89824174385,3.587518628211364e-05,-0.6728024630271042
62009.961023856114,3.500918747181127e-05,-0.6717212850028187
62016.024398791225,3.483160406950634e-05,-0.6381552248110037
62022.08836660713,3.5364877456353184e-05,-0.6631727602010429
62028.15292736182,3.572319908746866e-05,-0.7058169053475444
62034.218081113264,3.5670507969595676e-05,-0.7131251700509933
62040.28382791945,3.486629946978388e-05,-0.7037550494699538
62046.350167838355,3.5475836742527386e-05,-0.6985495940185703
62052.417100927865,3.6079493522255294e-05,-0.6949330333426299
62058.484627246224,3.5230917575021125e-05,-0.7376886305866076
62064.55274685131,3.584505496211684e-05,-0.6875152609614584
62070.621459801136,3.5996105367116425e-05,-0.7212048816908116
62076.690766153726,3.575705605044428e-05,-0.7519208894033287
62082.76066596709,3.6139222047626014e-05,-0.7173243691267795
62088.831159299276,3.655238402682649e-05,-0.737930432973062
62094.90224620831,3.723095353808248e-05,-0.7214062955149332
62100.97392675222,3.705559766445371e-05,-0.7438161993289628
62107.04620098907,3.6856692615288745e-05,-0.7230299927165956
62113.1190689769,3.608350706267184e-05,-0.7070140486897833
62119.19253077378,3.7075235702134005e-05,-0.7391078899701587
62125.26658643763,3.759110044223874e-05,-0.7218566902692993
62131.34123602678,3.6982203319708826e-05,-0.7356942563123507
62137.41647959918,3.6690551478042624e-05,-0.7625899318785636
62143.49231721291,3.769479753852874e-05,-0.7603052981232609
62149.56874892606,3.849647981782882e-05,-0.7220541999489246
62155.64577479671,3.709981294028726e-05,-0.8156367196420141
62161.72339488296,3.7040243333309277e-05,-0.7625254532438479
62167.80160924292,3.657434890736971e-05,-0.7586671862491386
62173.880417934684,3.9193636453993046e-05,-0.7878931338769262
62179.95982101638,3.732633563660261e-05,-0.7849943435019593
62186.03981854613,3.7790946091611956e-05,-0.7534508419997584
62192.12041058204,3.5792973798959254e-05,-0.7681786135001365
62198.20159718214,3.783187658785645e-05,-0.7849489809999987
62204.283378404805,3.8672164064313274e-05,-0.778677976906876
62210.365754308055,3.753882123216932e-05,-0.7822629595150898
62216.44872495003,3.7387089023783916e-05,-0.809070099329614
62222.5322903889,3.9348873304873976e-05,-0.8307780495254783
