Frequency_Hz,Amplitude_d1,Phase_rad_d1
62252.95904157231,5.003982773232037e-05,-0.6300868464338428
62259.04617701404,5.02559405067248e-05,-0.6416484739852415
62265.133907659896,5.028455446392006e-05,-0.6681879230892401
62271.22223356808,4.9854277662344764e-05,-0.6807557088165916
62277.311154796655,5.043289753666832e-05,-0.654035136779443
62283.4006714041,5.153531066481508e-05,-0.6534798780817643
62289.490783448506,5.126409805710538e-05,-0.6373991032435185
62295.58149098808,5.071135322185424e-05,-0.6579072955342434
62301.67279408106,5.005800701827743e-05,-0.6863744720847976
62307.764692785684,5.187699542743573e-05,-0.6577965731375588
62313.85718716018,5.067080557605021e-05,-0.6600501346929217
62319.950277262804,5.211220738930459e-05,-0.6633525295326942
62326.0439631518,5.1909557571750334e-05,-0.6579828813013717
62332.13824488542,5.14782681821508e-05,-0.6626731064031677
62338.23312252194,5.023283971281133e-05,-0.655120502287361
62344.328596119616,5.048336524624614e-05,-0.6852646687660076
62350.4246657366,5.127841439056405e-05,-0.6704821752189671
62356.521331431424,5.0559016052986795e-05,-0.6762705077903591
62362.61859326225,5.206092438715486e-05,-0.6995173134685617
62368.71645128735,5.230768787648014e-05,-0.6639298869889722
62374.81490556504,5.04912565917348e-05,-0.68346363347941
62380.91395615362,5.2033702488900826e-05,-0.6985968075268187
62387.013603111394,5.197808638954011e-05,-0.6741213944918626
62393.11384649667,5.236813114985602e-05,-0.7103455610387317
62399.214686367784,5.1132987133374036e-05,-0.6881144888428514
62405.316122783035,5.26052079305126e-05,-0.7116457431175132
62411.41815580078,5.25836400658191e-05,-0.6903051411453799
62417.52078547933,5.228937218586486e-05,-0.7300717870235339
62423.62401187705,5.23126307242671e-05,-0.7012281666083742
62429.727835052145,5.2529689987379086e-05,-0.7336637271572891
62435.83225506323,5.144301823088013e-05,-0.6949322964450916
62441.937271968534,5.405649609377987e-05,-0.703073001817416
62448.04288582642,5.2294979854657513e-05,-0.7074535928512786
62454.14909669526,5.10932510280878e-05,-0.712062766185765
62460.255904633435,5.147088996220533e-05,-0.7085746546094993
62466.36330969932,5.146909043636994e-05,-0.7263092321302076
62472.4713119513,5.3378081483131036e-05,-0.7305101771688308
62478.579911447785,5.3306292286079625e-05,-0.7245019613669134
62484.689108247156,5.169417766927428e-05,-0.7408200687956856
62490.79890240783,5.205800859060082e-05,-0.7120698906551948
62496.9092939882,5.305317131112984e-05,-0.7032345343269127
62503.02028304657,5.351162170551025e-05,-0.731458469930419
62509.13186964162,5.4035602244176946e-05,-0.7289672330711889
62515.24405383164,5.349274275094063e-05,-0.7247310967607212
62521.35683567506,5.406630203684158e-05,-0.7494605911686191
62527.47021523033,5.380968676607076e-05,-0.7492862271470644
62533.584192555885,5.290792755245935e-05,-0.7267652362570687
62539.698767710186,5.4307801416841676e-05,-0.7181035019699613
62545.81394075168,5.4861151938961835e-05,-0.7246540995875395
62551.929711738834,5.409312437128913e-05,-0.7260480279354011
62558.046080730106,5.276855058767795e-05,-0.7263901645745808
62564.163047783986,5.366246986616836e-05,-0.7609208985350395
62570.28061295894,5.389297900757002e-05,-0.7201009257566785
62576.39877631346,5.388331862353281e-05,-0.7372804872493363
62582.5175379059,5.413391975199534e-05,-0.7366405110042631
62588.63689779502,5.3999069027178913e-05,-0.7253828103248501
62594.75685603919,5.44623752083666e-05,-0.7598846872657055
62600.877412696915,5.4539697664729855e-05,-0.7337566582795938
62606.99856782671,5.491687032196921e-05,-0.7461546455723216
62613.1203214871,5.416905510324783e-05,-0.7448453414668572
62619.242673736604,5.523062693502317e-05,-0.7600003405304548
62625.365624633756,5.472758252468679e-05,-0.7549669635027741
62631.48917423709,5.4965917904185054e-05,-0.7214374122571121
62637.613322605146,5.425302989080065e-05,-0.7618683020190277
